playerName,competitions,teamName
Rene Renner,"['Bundesliga', 'ÖFB Cup', 'UEFA Champions League']",LASK Linz
Peter Michorl,"['Bundesliga', 'ÖFB Cup', 'UEFA Champions League']",LASK Linz
Reinhold Ranftl,"['Bundesliga', 'ÖFB Cup', 'UEFA Champions League']",LASK Linz
Philipp Wiesinger,"['Bundesliga', 'ÖFB Cup', 'UEFA Champions League']",LASK Linz
James Holland,"['Bundesliga', 'ÖFB Cup', 'UEFA Champions League']",LASK Linz
Gernot Trauner,"['Bundesliga', 'ÖFB Cup', 'UEFA Champions League']",LASK Linz
Inpyo Oh,"['Bundesliga', 'ÖFB Cup', 'UEFA Champions League']",LASK Linz
Dominik Frieser,"['Bundesliga', 'ÖFB Cup', 'UEFA Champions League']",LASK Linz
Valentino Müller,"['Bundesliga', 'ÖFB Cup', 'UEFA Champions League']",LASK Linz
Thomas Sabitzer,"['Bundesliga', 'ÖFB Cup', 'UEFA Champions League']",LASK Linz
Stefan Haudum,"['Bundesliga', 'ÖFB Cup', 'UEFA Champions League']",LASK Linz
Daniel Jelisić,"['Bundesliga', 'ÖFB Cup', 'UEFA Champions League']",LASK Linz
Thomas Goiginger,"['Bundesliga', 'ÖFB Cup', 'UEFA Champions League']",LASK Linz
Marko Raguz,"['Bundesliga', 'ÖFB Cup', 'UEFA Champions League']",LASK Linz
Samuel Tetteh,"['Bundesliga', 'ÖFB Cup', 'UEFA Champions League']",LASK Linz
Yusuf Otubanjo,"['Bundesliga', 'ÖFB Cup', 'UEFA Champions League']",LASK Linz
Klauss,"['Bundesliga', 'ÖFB Cup', 'UEFA Champions League']",LASK Linz
David Schnegg,"['Bundesliga', 'ÖFB Cup', 'UEFA Champions League']",LASK Linz
Daniel Olaniyi,"['Bundesliga', 'ÖFB Cup', 'UEFA Champions League']",LASK Linz
Ugochukwu Oduenyi,"['Bundesliga', 'ÖFB Cup', 'UEFA Champions League']",LASK Linz
Valérien Ismaël,"['Bundesliga', 'ÖFB Cup', 'UEFA Champions League']",LASK Linz
Matej Marković,"['UEFA Champions League', 'Premier Liga', 'UEFA Europa League']",FK Sarajevo
Vladen Kovačević,"['UEFA Champions League', 'Premier Liga', 'UEFA Europa League']",FK Sarajevo
Elvis Džafić,"['UEFA Champions League', 'Premier Liga', 'UEFA Europa League']",FK Sarajevo
Belmin Dizdarević,"['UEFA Champions League', 'Premier Liga', 'UEFA Europa League']",FK Sarajevo
Besim Šerbečić,"['UEFA Champions League', 'Premier Liga', 'UEFA Europa League']",FK Sarajevo
Dušan Hodžić,"['UEFA Champions League', 'Premier Liga', 'UEFA Europa League']",FK Sarajevo
Halid Šabanović,"['UEFA Champions League', 'Premier Liga', 'UEFA Europa League']",FK Sarajevo
Darko Lazić,"['UEFA Champions League', 'Premier Liga', 'UEFA Europa League']",FK Sarajevo
Amer Dupovac,"['UEFA Champions League', 'Premier Liga', 'UEFA Europa League']",FK Sarajevo
Numan Kurdić,"['UEFA Champions League', 'Premier Liga', 'UEFA Europa League']",FK Sarajevo
Selmir Pidro,"['UEFA Champions League', 'Premier Liga', 'UEFA Europa League']",FK Sarajevo
Andrej Đokanović,"['UEFA Champions League', 'Premier Liga', 'UEFA Europa League']",FK Sarajevo
Armin Imamović,"['UEFA Champions League', 'Premier Liga', 'UEFA Europa League']",FK Sarajevo
Slobodan Milanović,"['UEFA Champions League', 'Premier Liga', 'UEFA Europa League']",FK Sarajevo
Aladin Šišić,"['UEFA Champions League', 'Premier Liga', 'UEFA Europa League']",FK Sarajevo
Anel Hebibović,"['UEFA Champions League', 'Premier Liga', 'UEFA Europa League']",FK Sarajevo
Amar Rahmanović,"['UEFA Champions League', 'Premier Liga', 'UEFA Europa League']",FK Sarajevo
Miloš Stanojević,"['UEFA Champions League', 'Premier Liga', 'UEFA Europa League']",FK Sarajevo
Alen Mustafić,"['UEFA Champions League', 'Premier Liga', 'UEFA Europa League']",FK Sarajevo
Mirko Oremuš,"['UEFA Champions League', 'Premier Liga', 'UEFA Europa League']",FK Sarajevo
Bojan Letić,"['UEFA Champions League', 'Premier Liga', 'UEFA Europa League']",FK Sarajevo
Kenan Dervišagić,"['UEFA Champions League', 'Premier Liga', 'UEFA Europa League']",FK Sarajevo
Đani Salčin,"['UEFA Champions League', 'Premier Liga', 'UEFA Europa League']",FK Sarajevo
Nebojša Gavrić,"['UEFA Champions League', 'Premier Liga', 'UEFA Europa League']",FK Sarajevo
Haris Handžić,"['UEFA Champions League', 'Premier Liga', 'UEFA Europa League']",FK Sarajevo
Mersudin Ahmetović,"['UEFA Champions League', 'Premier Liga', 'UEFA Europa League']",FK Sarajevo
Nedim Hadžić,"['UEFA Champions League', 'Premier Liga', 'UEFA Europa League']",FK Sarajevo
Krste Velkoski,"['UEFA Champions League', 'Premier Liga', 'UEFA Europa League']",FK Sarajevo
Benjamin Tatar,"['UEFA Champions League', 'Premier Liga', 'UEFA Europa League']",FK Sarajevo
Gedeon Guzina,"['UEFA Champions League', 'Premier Liga', 'UEFA Europa League']",FK Sarajevo
Nathan Crepaldi,"['UEFA Champions League', 'Premier Liga', 'UEFA Europa League']",FK Sarajevo
Husref Musemić,"['UEFA Champions League', 'Premier Liga', 'UEFA Europa League']",FK Sarajevo
Pavel Londak,"['Meistriliiga', 'UEFA Champions League', 'UEFA Europa League']",Nõmme Kalju FC
Vitali Teleš,"['Meistriliiga', 'UEFA Champions League', 'UEFA Europa League']",Nõmme Kalju FC
Henri Perk,"['Meistriliiga', 'UEFA Champions League', 'UEFA Europa League']",Nõmme Kalju FC
Aleksandr Kulinitš,"['Meistriliiga', 'UEFA Champions League', 'UEFA Europa League']",Nõmme Kalju FC
Vladimir Avilov,"['Meistriliiga', 'UEFA Champions League', 'UEFA Europa League']",Nõmme Kalju FC
William Gustavo,"['Meistriliiga', 'UEFA Champions League', 'UEFA Europa League']",Nõmme Kalju FC
Andrii Markovych,"['Meistriliiga', 'UEFA Champions League', 'UEFA Europa League']",Nõmme Kalju FC
Maximiliano Uggè,"['Meistriliiga', 'UEFA Champions League', 'UEFA Europa League']",Nõmme Kalju FC
Kermo Pihelgas,"['Meistriliiga', 'UEFA Champions League', 'UEFA Europa League']",Nõmme Kalju FC
Martin Mägi,"['Meistriliiga', 'UEFA Champions League', 'UEFA Europa League']",Nõmme Kalju FC
Mikk Reintam,"['Meistriliiga', 'UEFA Champions League', 'UEFA Europa League']",Nõmme Kalju FC
Vladyslav Khomutov,"['Meistriliiga', 'UEFA Champions League', 'UEFA Europa League']",Nõmme Kalju FC
Roman Sobtšenko,"['Meistriliiga', 'UEFA Champions League', 'UEFA Europa League']",Nõmme Kalju FC
Igor Subbotin,"['Meistriliiga', 'UEFA Champions League', 'UEFA Europa League']",Nõmme Kalju FC
Deniss Tjapkin,"['Meistriliiga', 'UEFA Champions League', 'UEFA Europa League']",Nõmme Kalju FC
Réginald Mbu Alidor,"['Meistriliiga', 'UEFA Champions League', 'UEFA Europa League']",Nõmme Kalju FC
Nikolai Mašitšev,"['Meistriliiga', 'UEFA Champions League', 'UEFA Europa League']",Nõmme Kalju FC
Frank Liblikmann,"['Meistriliiga', 'UEFA Champions League', 'UEFA Europa League']",Nõmme Kalju FC
Peeter Klein,"['Meistriliiga', 'UEFA Champions League', 'UEFA Europa League']",Nõmme Kalju FC
Kristjan Kurim,"['Meistriliiga', 'UEFA Champions League', 'UEFA Europa League']",Nõmme Kalju FC
Nikolai Mashichev,"['Meistriliiga', 'UEFA Champions League', 'UEFA Europa League']",Nõmme Kalju FC
Marcus Suurväli,"['Meistriliiga', 'UEFA Champions League', 'UEFA Europa League']",Nõmme Kalju FC
Aleksandr Ivanjušin,"['Meistriliiga', 'UEFA Champions League', 'UEFA Europa League']",Nõmme Kalju FC
Max Mata,"['Meistriliiga', 'UEFA Champions League', 'UEFA Europa League']",Nõmme Kalju FC
Sander Puri,"['Meistriliiga', 'UEFA Champions League', 'UEFA Europa League']",Nõmme Kalju FC
Robert Kirss,"['Meistriliiga', 'UEFA Champions League', 'UEFA Europa League']",Nõmme Kalju FC
Kaspar Paur,"['Meistriliiga', 'UEFA Champions League', 'UEFA Europa League']",Nõmme Kalju FC
Alex Matthias Tamm,"['Meistriliiga', 'UEFA Champions League', 'UEFA Europa League']",Nõmme Kalju FC
Liliu,"['Meistriliiga', 'UEFA Champions League', 'UEFA Europa League']",Nõmme Kalju FC
Jevgeni Demidov,"['Meistriliiga', 'UEFA Champions League', 'UEFA Europa League']",Nõmme Kalju FC
Aleksandr Volkov,"['Meistriliiga', 'UEFA Champions League', 'UEFA Europa League']",Nõmme Kalju FC
Roman Kozhukhovskii,"['Meistriliiga', 'UEFA Champions League', 'UEFA Europa League']",Nõmme Kalju FC
Maksim Rudakov,"['Veikkausliiga', 'Suomen Cup', 'UEFA Champions League', 'UEFA Europa League']",Helsingin JK
Markus Uusitalo,"['Veikkausliiga', 'Suomen Cup', 'UEFA Champions League', 'UEFA Europa League']",Helsingin JK
Robin Källman,"['Veikkausliiga', 'Suomen Cup', 'UEFA Champions League', 'UEFA Europa League']",Helsingin JK
Elderson Echiejile,"['Veikkausliiga', 'Suomen Cup', 'UEFA Champions League', 'UEFA Europa League']",Helsingin JK
Henri Toivomäki,"['Veikkausliiga', 'Suomen Cup', 'UEFA Champions League', 'UEFA Europa League']",Helsingin JK
Faith Obilor,"['Veikkausliiga', 'Suomen Cup', 'UEFA Champions League', 'UEFA Europa League']",Helsingin JK
Rafinha,"['Veikkausliiga', 'Suomen Cup', 'UEFA Champions League', 'UEFA Europa League']",Helsingin JK
Daniel O'Shaughnessy,"['Veikkausliiga', 'Suomen Cup', 'UEFA Champions League', 'UEFA Europa League']",Helsingin JK
Roni Peiponen,"['Veikkausliiga', 'Suomen Cup', 'UEFA Champions League', 'UEFA Europa League']",Helsingin JK
Joonas Vahtera,"['Veikkausliiga', 'Suomen Cup', 'UEFA Champions League', 'UEFA Europa League']",Helsingin JK
Otto Ollikainen,"['Veikkausliiga', 'Suomen Cup', 'UEFA Champions League', 'UEFA Europa League']",Helsingin JK
Victor Luiz,"['Veikkausliiga', 'Suomen Cup', 'UEFA Champions League', 'UEFA Europa League']",Helsingin JK
Samir Bayramov,"['Veikkausliiga', 'Suomen Cup', 'UEFA Champions League', 'UEFA Europa League']",Helsingin JK
Samu Laitinen,"['Veikkausliiga', 'Suomen Cup', 'UEFA Champions League', 'UEFA Europa League']",Helsingin JK
Kaan Kairinen,"['Veikkausliiga', 'Suomen Cup', 'UEFA Champions League', 'UEFA Europa League']",Helsingin JK
Harmeet Singh,"['Veikkausliiga', 'Suomen Cup', 'UEFA Champions League', 'UEFA Europa League']",Helsingin JK
Sebastian Dahlström,"['Veikkausliiga', 'Suomen Cup', 'UEFA Champions League', 'UEFA Europa League']",Helsingin JK
Eetu Vertainen,"['Veikkausliiga', 'Suomen Cup', 'UEFA Champions League', 'UEFA Europa League']",Helsingin JK
Santeri Väänänen,"['Veikkausliiga', 'Suomen Cup', 'UEFA Champions League', 'UEFA Europa League']",Helsingin JK
Erfan Zeneli,"['Veikkausliiga', 'Suomen Cup', 'UEFA Champions League', 'UEFA Europa League']",Helsingin JK
Petteri Forsell,"['Veikkausliiga', 'Suomen Cup', 'UEFA Champions League', 'UEFA Europa League']",Helsingin JK
Tim Väyrynen,"['Veikkausliiga', 'Suomen Cup', 'UEFA Champions League', 'UEFA Europa League']",Helsingin JK
William Parra,"['Veikkausliiga', 'Suomen Cup', 'UEFA Champions League', 'UEFA Europa League']",Helsingin JK
Marco Bueno,"['Veikkausliiga', 'Suomen Cup', 'UEFA Champions League', 'UEFA Europa League']",Helsingin JK
Ivan Tarasov,"['Veikkausliiga', 'Suomen Cup', 'UEFA Champions League', 'UEFA Europa League']",Helsingin JK
Evans Mensah,"['Veikkausliiga', 'Suomen Cup', 'UEFA Champions League', 'UEFA Europa League']",Helsingin JK
Nikolai Alho,"['Veikkausliiga', 'Suomen Cup', 'UEFA Champions League', 'UEFA Europa League']",Helsingin JK
Riku Riski,"['Veikkausliiga', 'Suomen Cup', 'UEFA Champions League', 'UEFA Europa League']",Helsingin JK
Akseli Pelvas,"['Veikkausliiga', 'Suomen Cup', 'UEFA Champions League', 'UEFA Europa League']",Helsingin JK
Julius Tauriainen,"['Veikkausliiga', 'Suomen Cup', 'UEFA Champions League', 'UEFA Europa League']",Helsingin JK
Sékou Camara,"['Veikkausliiga', 'Suomen Cup', 'UEFA Champions League', 'UEFA Europa League']",Helsingin JK
Toni Koskela,"['Veikkausliiga', 'Suomen Cup', 'UEFA Champions League', 'UEFA Europa League']",Helsingin JK
Oscar Linnér,"['Allsvenskan', 'UEFA Champions League', 'UEFA Europa League']",AIK Fotboll
Budimir Janošević,"['Allsvenskan', 'UEFA Champions League', 'UEFA Europa League']",AIK Fotboll
Kenny Stamatopoulos,"['Allsvenskan', 'UEFA Champions League', 'UEFA Europa League']",AIK Fotboll
Karol Mets,"['Allsvenskan', 'UEFA Champions League', 'UEFA Europa League']",AIK Fotboll
Felix Melki,"['Allsvenskan', 'UEFA Champions League', 'UEFA Europa League']",AIK Fotboll
Rasmus Lindkvist,"['Allsvenskan', 'UEFA Champions League', 'UEFA Europa League']",AIK Fotboll
Per Karlsson,"['Allsvenskan', 'UEFA Champions League', 'UEFA Europa League']",AIK Fotboll
Robert Lundström,"['Allsvenskan', 'UEFA Champions League', 'UEFA Europa League']",AIK Fotboll
Adam Ben Lamin,"['Allsvenskan', 'UEFA Champions League', 'UEFA Europa League']",AIK Fotboll
Jesper Nyholm,"['Allsvenskan', 'UEFA Champions League', 'UEFA Europa League']",AIK Fotboll
Joel Ekstrand,"['Allsvenskan', 'UEFA Champions League', 'UEFA Europa League']",AIK Fotboll
Sebastian Larsson,"['Allsvenskan', 'UEFA Champions League', 'UEFA Europa League']",AIK Fotboll
Panajotis Dimitriadis,"['Allsvenskan', 'UEFA Champions League', 'UEFA Europa League']",AIK Fotboll
Enoch Adu,"['Allsvenskan', 'UEFA Champions League', 'UEFA Europa League']",AIK Fotboll
Anton Salétros,"['Allsvenskan', 'UEFA Champions League', 'UEFA Europa League']",AIK Fotboll
Bilal Hussein,"['Allsvenskan', 'UEFA Champions League', 'UEFA Europa League']",AIK Fotboll
Daniel Granli,"['Allsvenskan', 'UEFA Champions League', 'UEFA Europa League']",AIK Fotboll
Kolbeinn Sigþórsson,"['Allsvenskan', 'UEFA Champions League', 'UEFA Europa League']",AIK Fotboll
Nabil Bahoui,"['Allsvenskan', 'UEFA Champions League', 'UEFA Europa League']",AIK Fotboll
Henok Goitom,"['Allsvenskan', 'UEFA Champions League', 'UEFA Europa League']",AIK Fotboll
Stefan Silva,"['Allsvenskan', 'UEFA Champions League', 'UEFA Europa League']",AIK Fotboll
Heradi Rashidi,"['Allsvenskan', 'UEFA Champions League', 'UEFA Europa League']",AIK Fotboll
Tarik Elyounoussi,"['Allsvenskan', 'UEFA Champions League', 'UEFA Europa League']",AIK Fotboll
Saku Ylätupa,"['Allsvenskan', 'UEFA Champions League', 'UEFA Europa League']",AIK Fotboll
Chinedu Obasi,"['Allsvenskan', 'UEFA Champions League', 'UEFA Europa League']",AIK Fotboll
Rikard Norling,"['Allsvenskan', 'UEFA Champions League', 'UEFA Europa League']",AIK Fotboll
Andrei Sinitsyn,"['RFPL', 'UEFA Champions League']",FK Krasnodar
Stanislav Kritsyuk,"['RFPL', 'UEFA Champions League']",FK Krasnodar
Denis Adamov,"['RFPL', 'UEFA Champions League']",FK Krasnodar
Matvei Safonov,"['RFPL', 'UEFA Champions League']",FK Krasnodar
Sergei Eshchenko,"['RFPL', 'UEFA Champions League']",FK Krasnodar
Jón Guðni Fjóluson,"['RFPL', 'UEFA Champions League']",FK Krasnodar
Uroš Spajić,"['RFPL', 'UEFA Champions League']",FK Krasnodar
Alyaksandr Martynovich,"['RFPL', 'UEFA Champions League']",FK Krasnodar
Cristian Ramírez,"['RFPL', 'UEFA Champions League']",FK Krasnodar
Aleksei Gritsaenko,"['RFPL', 'UEFA Champions League']",FK Krasnodar
Sergei Petrov,"['RFPL', 'UEFA Champions League']",FK Krasnodar
Dmitrii Skopintsev,"['RFPL', 'UEFA Champions League']",FK Krasnodar
Sergei Borodin,"['RFPL', 'UEFA Champions League']",FK Krasnodar
Viktor Claesson,"['RFPL', 'UEFA Champions League']",FK Krasnodar
Ruslan Kambolov,"['RFPL', 'UEFA Champions League']",FK Krasnodar
Tonny Vilhena,"['RFPL', 'UEFA Champions League']",FK Krasnodar
